ABC,nAcid,nBase,VE1_A,VR1_A,nAromAtom,nBridgehead,nHetero,nS,nF,AATS5s,AATS6s,AATS0i,ATSC6c,ATSC2dv,ATSC3dv,ATSC5dv,ATSC6dv,ATSC2d,ATSC4d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC3s,ATSC4s,ATSC7s,ATSC8s,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC7v,ATSC8v,ATSC1p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC8i,AATSC0Z,BalabanJ,C3SP3,NdsCH,NaaN,NssO,SaasC,SsNH2,SaaNH,StN,SaasN,SsSH,SaaS,SsCl,MINsCH3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,SMR_VSA6,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA7,MDEC-22,MDEC-23,n5Ring,nG12Ring,n6HRing,n5aRing,nFARing,activity
53.060104,0,0,4.514034273,19157.35891,17,0,21,2,3,4.127767848,2.954006772,166.2913006,-0.005458729,229.4006533,-44.45684472,132.2199387,-136.2427737,-18.12337409,17.54851717,-3.584872529,-22.87623569,-6.194198751,-32.45777213,-13.24278593,-139.768891,-30.53088419,89.67899124,-254.0299168,-133.8038502,41.03720083,-5.342611863,-322.1097815,70.71834843,319.7770105,-792.4874636,1482.871172,-790.0756032,-938.3690469,-1.6058466,-5.284577984,1.398892701,-29.75165654,32.82042044,45.7704552,28.78140766,43.93593279,10.25312175,1.16525439,4,2,2,4,3.475637361,0.0,0.0,0.0,0.0,0.0,1.350604618,0.0,0.672222353,13.17124514,11.33678588,36.23175687,51.37922048,35.22559696,0.0,5.907179729,6.544756406,31.91118766,62.41764055,49.8396316,38.11294267,20.36452863,47.28112357,2,1,1,1,1,active
52.46238702,0,0,4.499527953,19157.79496,17,0,20,2,3,4.053673995,2.888248848,166.1355284,0.197445476,245.8989358,13.83807404,107.803703,-133.5446347,-21.72813801,22.97263534,-6.39738251,-29.99583581,-2.141582391,-31.16047276,0.899659788,-129.5307301,-20.21174632,47.09311495,-248.9844008,3.186463084,17.35745918,23.50875801,-456.0988829,116.6760179,294.7588713,-1350.509959,2025.455644,-1042.970723,-1406.888329,-1.123045086,-7.637038147,-0.684354337,-25.96433435,32.83578151,55.3127691,33.62887687,33.02144622,10.21468702,1.151552108,6,2,2,3,3.33799935,0.0,0.0,0.0,0.0,0.0,1.360330697,0.0,0.695213811,13.17124514,11.33678588,41.61181964,23.08967324,45.92714866,0.0,5.907179729,6.544756406,31.40827209,73.84608587,43.63313499,51.11269998,20.52220362,47.06292265,2,1,1,1,1,active
45.32236952,0,0,4.467510147,6916.446359,11,0,19,2,3,4.28320529,2.96508642,167.5049305,-0.040526655,223.9167754,3.003045766,93.26612871,-180.0843717,-24.03907084,18.47766109,-12.24626201,-29.95567818,-2.872018512,-28.44024331,1.784842949,-134.6936943,-16.63988867,38.62740294,-202.8326807,-137.8106088,-7.384122464,-135.5827697,-368.2071912,103.8829249,264.4941768,-1578.659232,1386.000795,-1388.164583,-837.6879834,-0.931112314,-10.07116205,2.306683895,-25.61965111,32.75579069,51.15118519,27.62930292,40.31984572,10.70701317,1.261830313,6,2,2,2,2.365001886,0.0,0.0,0.0,0.0,0.0,1.393790796,0.0,0.694644703,13.17124514,11.33678588,35.67592907,11.29177886,40.17763682,0.0,5.907179729,6.544756406,25.3043057,62.40264604,25.13249144,25.30355728,13.86597838,33.40450041,2,1,1,1,1,active
53.1694938,0,0,4.498657572,20434.29095,18,0,19,1,3,4.021516525,2.89630187,166.2759063,0.050754025,237.8120993,3.674141261,122.2312085,-153.3497382,-22.69771983,22.55064248,-7.543146888,-30.22996977,-0.932665659,-31.12023649,-0.29782256,-131.3292035,-17.65300191,48.91913805,-256.0,-31.0,-14.0,-46.0,-298.0,90.0467835,239.7998561,-1359.712818,1781.928307,-1160.600482,-1510.790825,-1.788738305,-8.849895578,-0.508714687,-27.49610828,38.53265533,59.38265478,36.0821002,12.58968414,9.047619048,1.155620136,6,2,2,3,3.516087104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953826,13.17124514,0.0,47.99205193,28.78360124,35.22559696,0.0,5.907179729,6.544756406,31.40827209,68.83846217,56.58264992,51.11269998,25.54744055,52.10259655,1,1,2,0,1,active
53.1694938,0,0,4.498657572,20434.29095,18,0,19,1,3,4.049245002,2.902477515,166.2759063,0.16624024,247.7062792,17.67414126,125.2558159,-149.255116,-22.0707357,22.39140842,-6.68228773,-30.62307886,-2.505102041,-31.45356982,1.910388296,-131.8053943,-22.06326323,40.53383694,-236.0,-20.0,-23.0,-35.0,-339.0,90.0467835,165.0637769,-1305.132313,1891.068635,-1065.35179,-1363.493215,-1.788738305,-8.695497911,1.103567877,-27.49610828,30.87804278,51.28064358,32.90799707,37.29573799,9.047619048,1.155620136,6,2,2,3,3.202058325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694562769,13.17124514,0.0,36.23175687,34.47752923,35.22559696,0.0,5.907179729,6.544756406,31.40827209,74.53239017,43.46206915,57.17906705,25.22563686,51.31002691,1,1,2,0,1,active
53.1694938,0,0,4.498657572,20434.29095,18,0,20,1,3,4.068854034,2.928766276,166.802338,0.259541942,244.4768569,18.17481956,132.2169671,-133.3427484,-22.368512,22.98624,-5.876864,-29.90336,-1.687552,-30.78985289,0.58143611,-131.8128357,-21.07065756,35.71026728,-249.874176,-10.84576,-15.283904,-26.750464,-335.804352,50.49184768,254.9253895,-1325.533502,1863.048033,-1031.70941,-1298.474796,-2.114879406,-9.019049533,1.080703154,-33.02930974,30.90999604,45.52396283,29.4734122,27.66128907,9.086976,1.155620136,6,2,3,3,2.942483495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691102562,13.17124514,0.0,42.42860044,34.98044481,40.91952496,0.0,5.907179729,6.544756406,37.15778392,74.34632982,37.26522558,38.97996584,22.61571633,49.23205613,1,1,2,0,1,active
55.57069388,0,0,4.532507953,20235.12207,17,0,22,2,3,4.264175541,3.050871897,166.1162525,-0.220825385,226.9129994,30.53407581,122.7136991,-258.9672229,-13.54245538,9.513250406,1.680908599,-18.89507842,-5.666306111,-30.65650565,-18.63075803,-95.38294594,-52.72450092,109.748705,-162.9685115,44.29144883,-13.32864612,-108.2631452,-113.8502494,84.11408093,-122.4238623,-451.912096,1446.980943,-614.2989252,-533.5866213,-1.775840991,-3.699661754,4.9332382,-30.88553919,21.00202564,40.89161076,42.71695745,66.63656771,10.17751337,1.07376837,4,2,2,5,3.207566275,0.0,0.0,0.0,0.0,0.0,1.365414334,0.0,1.53254831,13.17124514,11.33678588,48.44267966,58.80288325,35.22559696,0.0,5.907179729,19.75852033,44.93889125,59.82754563,43.64278802,43.49300544,26.96265076,0.0,2,1,2,1,1,active
44.50587294,0,0,4.464814102,6443.027951,11,0,19,2,3,4.340164093,2.997507123,167.5620677,-0.097041656,220.2037473,24.89815775,85.36680596,-148.3606686,-24.88952776,20.24102177,-11.12602507,-27.55462343,-3.297483269,-27.3495581,9.001940831,-146.2784089,-6.450750285,51.2641226,-226.3773211,-92.55358658,-25.46611368,-53.81119804,-292.6091055,101.8584663,97.8929824,-1577.604292,1500.987517,-1248.375116,-627.7938135,-0.940245653,-8.716474891,2.38465819,-25.64185547,42.70018446,63.69464104,9.639245357,46.36693763,10.78932981,1.26403374,6,2,2,2,1.60001592,0.0,0.0,0.0,0.0,0.0,1.401892648,0.0,0.692018585,13.17124514,11.33678588,41.74229614,11.29177886,28.734197,0.0,5.907179729,6.544756406,31.18429403,50.95920621,31.32933502,18.37982008,15.16990655,33.13987053,2,1,1,1,1,active
45.32236952,0,0,4.476103118,6320.296562,11,0,19,2,3,4.230340441,2.946388646,167.5049305,0.099711377,219.3318698,5.418140105,59.22487243,-155.4341996,-23.67114632,18.11632253,-13.53782485,-27.28782485,-1.102794589,-28.10690998,0.794014856,-132.7055572,-19.22060668,52.71967587,-268.3421146,-9.168031328,-11.69170523,-203.4852261,-226.2662869,103.8829249,339.230256,-1766.503438,1635.691665,-1828.347486,-304.8660768,-0.931112314,-11.49290798,3.431879283,-25.61965111,40.41040324,51.47731529,18.81849871,33.46801573,10.70701317,1.273601605,6,2,2,2,2.394328788,0.0,0.0,0.0,0.0,0.0,1.375874129,0.0,0.695638023,13.17124514,11.33678588,36.36223337,27.37339332,29.47608513,0.0,5.907179729,6.544756406,25.3043057,63.08895034,50.68734869,12.99975731,13.47300696,33.66338451,2,1,1,1,1,active
38.68908969,0,0,5.49452248,923.2381743,31,0,14,1,2,3.484985854,4.0765574,163.1699429,0.352674075,133.0572917,-80.51986111,-73.39444444,-80.26465278,11.14140625,-9.26109375,-0.94046875,-8.05359375,-25.764375,-28.57088953,-48.1229176,-61.85743494,-52.7791599,68.63373012,-135.13375,-238.294375,54.025,-140.486875,365.7925,54.61669207,852.5677881,704.8894357,-911.0143948,7.192056524,-29.66270151,-1.442158942,1.063020149,-4.16604297,-24.13794583,0.506042424,-54.6556372,-8.136940645,-43.85857724,9.199375,1.24363736,0,0,2,0,1.28866255,0.0,0.0,0.0,1.39289945,0.0,0.0,0.0,1.02673338,0.0,0.0,43.2817202,34.75907649,28.80211374,5.516700718,11.46644662,31.2632111,57.91258984,22.3375317,25.12283841,0.0,13.77284199,42.65414988,1,0,2,1,0,active
36.60820946,0,0,5.244822266,1013.266046,31,0,12,1,2,3.324586074,3.82148318,161.8291456,0.219703677,108.4444444,-116.0,-16.33333333,-73.44444444,2.550036523,0.375456538,-8.398831264,-12.11322133,-24.90430972,-24.26622514,-43.08912037,-69.51065243,-53.8650763,41.4995499,-183.3199416,-309.660336,134.6201607,-115.0818115,300.8962747,31.46261062,927.9352178,-5.836032524,-1353.965763,-582.4781968,-257.2657634,-1.664041422,-1.459677868,-4.569048651,-21.12666301,25.74469361,-13.70161738,-12.72382093,-39.00570563,9.168736304,1.216303075,0,0,1,0,1.789670933,0.0,0.0,0.0,1.445260561,0.0,0.0,0.0,1.058364083,0.0,0.0,36.67483823,40.77869279,22.97770924,0.0,11.46644662,24.65632914,33.53959644,33.1567309,43.32193961,0.0,14.44084459,42.69623812,1,0,1,1,0,active
52.46238702,0,0,4.499527953,19157.79496,17,0,20,1,3,4.064208992,2.912040568,167.124983,0.115038611,252.319112,7.599028789,119.778327,-148.5251185,-22.05463059,23.00520291,-7.216181061,-30.32986472,-1.775754422,-30.84149504,0.333436709,-131.6795816,-24.85301204,41.69368047,-256.7866805,0.986472425,-37.24063476,-24.33792924,-318.2023933,38.1918328,162.0422795,-1330.074935,1879.476181,-991.1591733,-1408.260546,-2.113182278,-7.842130176,0.494863315,-27.79351487,28.0548686,42.60356543,19.78589653,28.36210268,9.128772112,1.151552108,6,2,2,3,2.556729217,0.0,0.0,0.0,1.536480445,0.0,0.0,0.0,0.693081288,18.26992695,0.0,42.42860044,23.08967324,35.22559696,5.817862778,5.907179729,6.544756406,31.40827209,74.52584844,43.59254566,51.11269998,22.9803879,46.46862901,2,1,1,1,1,active
44.50587294,0,0,4.458860532,7254.813442,11,0,19,2,3,4.33610819,2.98802094,167.5620677,0.097709007,221.2037473,23.85285031,93.50078026,-144.0443858,-25.88952776,19.80412857,-7.617117542,-30.25120181,-3.35488736,-27.3495581,10.8639509,-149.1865954,1.569367689,49.10442503,-221.3773211,-101.9128099,-81.6447356,-41.05778113,-217.6478462,101.8584663,97.8929824,-1652.340372,1476.441726,-988.8527819,-567.5660113,-0.940245653,-8.810234221,4.479397923,-25.64185547,42.70018446,51.03964763,23.37886564,38.80071391,10.78932981,1.243801133,6,2,2,2,1.665006033,0.0,0.0,0.0,0.0,0.0,1.422406141,0.0,0.69199169,13.17124514,11.33678588,41.74229614,11.29177886,28.734197,0.0,5.907179729,6.544756406,31.18429403,45.95158251,37.52617859,18.37982008,15.09796532,32.73153915,2,1,1,1,1,active
36.60820946,0,0,5.244822266,1013.266046,31,0,13,1,2,3.442369352,3.927725118,162.6696551,0.15777544,121.8547778,-107.4897312,-46.61962845,-95.74508455,2.816100582,0.236066804,-9.831112779,-11.62901107,-24.66391443,-22.91669299,-41.49415118,-70.96758382,-50.63448926,46.61677198,-172.3043723,-306.2593357,95.38168512,-159.1686996,327.9570276,47.29266128,833.1867014,47.72613663,-1179.236029,-684.2046584,-186.621901,-1.287185259,-1.683952653,-4.592446896,-4.571632542,10.97500426,-11.12203794,-12.90178793,-39.85240473,9.175830362,1.216303075,0,0,2,0,1.613298477,0.0,0.0,0.0,1.195260561,0.0,0.0,0.0,1.050099621,0.0,5.098681808,36.67483823,28.93467199,28.49440996,0.0,11.46644662,24.65632914,27.98032954,33.1567309,43.32193961,0.0,12.38697005,39.83967752,1,0,1,1,0,active
52.19401128,0,0,4.360351946,14295.59566,17,0,17,2,0,3.417575845,2.803184282,162.6587982,0.290361729,144.699712,52.16419556,61.73954133,-139.7997938,-11.803328,14.161344,-1.951296,-14.792,-8.142592,-17.68510179,-35.45551778,-11.86943091,-17.2383786,-5.767897053,-48.09216,262.663744,29.411648,-50.872896,-460.633792,240.9659063,-898.0796947,-33.99126819,1812.712036,-204.2501963,-1489.684669,-0.552782101,-1.337287513,-2.413778185,-19.71393636,-50.18207473,2.723649986,25.4504297,1.981323595,9.741696,0.963777564,6,2,2,3,3.871636955,0.0,0.0,0.0,0.0,0.0,1.432450206,0.0,1.964387013,0.0,11.33678588,41.61181964,23.59258882,52.03111504,0.0,5.907179729,6.544756406,43.43014452,66.08491173,12.26321064,68.63514993,27.5207596,0.0,3,1,1,1,2,active
46.73225978,0,0,4.466156079,17956.04834,12,0,16,1,0,3.568921347,2.782848864,163.9156603,0.112361842,159.9060514,19.23256575,-4.478225736,-98.05736065,-15.82577252,20.60157791,-8.750821828,-22.9270217,-4.815253123,-23.1377744,-44.9263873,-17.3221683,29.73438777,-28.61932429,-426.3905325,469.5167653,-133.6758711,-38.54372124,-315.6791584,74.31013386,422.5371335,-1749.019668,2632.613752,-1411.711103,-980.6912567,-1.795495816,-10.87650143,3.016445762,-23.49271312,-17.74776021,25.25414087,20.63226451,34.73064468,10.21170283,1.232713774,6,2,1,3,2.521654465,0.0,0.0,0.0,0.0,0.0,0.0,6.575205473,1.585234582,0.0,0.0,28.99117954,23.08967324,35.07713594,0.0,5.907179729,6.544756406,43.20616647,42.14935963,39.82768294,57.18872009,16.85911995,40.52284258,1,1,1,0,1,active
44.27068931,0,0,4.298617967,5754.287543,11,0,19,2,3,4.226415625,2.955377902,167.5620677,0.107015661,228.0840062,29.62631309,92.84580178,-136.1462804,-17.48176077,9.828447545,-1.865962862,-25.03647846,-12.7287209,-25.82740266,3.085531924,-127.0301909,-5.666322891,50.8120664,-14.2899425,-138.702988,-64.10698464,-87.87831087,-235.8091243,101.8584663,-410.1206644,-451.1067397,742.9078159,-146.1916004,-941.2120027,-0.940245653,-4.644528807,2.343713295,-25.64185547,29.66135232,54.58398213,18.76522202,26.4795944,10.78932981,1.254701372,5,2,2,2,1.673756552,0.0,0.0,0.0,0.0,0.0,1.424442473,0.0,0.699478669,13.17124514,11.33678588,41.74229614,11.79469444,28.734197,0.0,5.907179729,6.544756406,31.18429403,52.37240414,37.52617859,18.37982008,17.09104996,37.42884329,2,1,1,1,1,active
37.38426593,0,0,5.419416426,857.6118063,31,0,12,1,2,3.302755162,3.623852158,161.9738498,0.196525459,130.1776204,-134.5394951,-56.83128127,-33.51061637,6.60094451,-9.146230393,-2.387755102,-8.244897959,-24.60971496,-25.02428781,-48.11203134,-60.23096216,-46.58834869,54.45082117,-199.6972508,-315.1863721,31.64951931,-76.0890538,380.9203913,36.44414649,1091.249858,280.3178525,-1509.56736,-271.4752378,35.97743433,-1.637233981,-0.533262697,-4.058621237,-21.18943032,16.22325552,-19.51610532,-16.33857996,-45.97238537,9.155675493,1.230133905,0,0,1,0,2.271128314,0.0,0.0,0.0,1.528593895,0.0,0.0,0.0,1.061118904,0.0,0.0,36.67483823,34.45137271,28.80211374,0.0,11.46644662,24.65632914,39.35681728,33.41768391,43.32193961,6.9237372,12.38697005,41.85295317,1,0,1,1,0,active
37.20592644,0,0,5.284909867,1010.251541,31,0,14,1,2,3.821244856,4.021788991,162.977515,-0.02770782,97.90577064,-89.67445824,-41.66577388,-109.9686714,4.073228634,-1.596785975,-9.738130022,-11.89189189,-23.99817385,-27.14720071,-46.51220167,-69.75078507,-23.62106088,37.03876255,-157.1855369,-267.1599708,90.49817385,-194.1943024,309.3900657,97.37600575,676.5054933,129.7948759,-986.8191985,-672.0625942,-177.4498095,-0.824097055,-1.875986971,-4.395228823,-2.557048181,10.72631873,-12.43872814,-11.57335419,-36.87640986,9.208181154,1.224222942,0,0,2,0,1.10280349,0.0,0.0,0.0,1.000816117,0.0,0.0,0.0,1.029903204,0.0,5.098681808,36.67483823,29.49971313,34.53625079,0.0,11.46644662,31.2632111,33.49703026,27.64003018,18.19910121,0.0,14.28084575,42.41627285,1,0,1,1,0,active
55.57069388,0,0,4.532507953,20235.12207,17,0,22,2,3,4.266983182,3.047137126,166.1162525,-0.215182443,221.8613198,36.13786565,107.25108,-235.3462065,-12.89129259,8.665224446,1.680908599,-19.3190914,-6.938345051,-30.20588836,-18.65639047,-91.44400571,-52.462118,111.8068765,-150.2940929,1.762754642,43.56204555,-137.7282615,-231.0386395,84.11408093,-64.66504234,-359.9977658,1404.638893,-651.2924399,-717.0690222,-1.775840991,-3.890028789,1.788526078,-30.88553919,23.10703241,42.82951521,44.11649843,60.15297045,10.17751337,1.07376837,4,2,2,5,3.244509565,0.0,0.0,0.0,0.0,0.0,1.350926064,0.0,1.532610608,13.17124514,11.33678588,54.63952323,41.90448798,45.92714866,0.0,5.907179729,19.75852033,44.93889125,53.57778984,49.70915509,38.11294267,26.7969379,0.0,2,1,2,1,1,active
50.23167687,0,0,4.498111307,9807.254838,17,0,19,2,3,4.117093217,2.963881996,165.9996498,0.056810965,228.0669507,25.66835117,123.2400581,-196.9094662,-25.27935493,27.53314507,-14.86184602,-32.87477705,-4.52504459,-29.59775088,7.257540294,-132.8762734,-30.02955,46.0814785,-248.7731867,-14.92865636,127.0546968,-54.26189061,-449.5062426,157.4529861,284.2417598,-1832.792573,1703.746716,-1733.547547,-1297.595441,-0.667947685,-9.666035047,-0.104006269,-22.19447462,40.44453521,69.70870039,33.59370454,37.11793929,10.30350773,1.162650697,6,2,2,2,3.899928482,0.0,0.0,0.0,0.0,0.0,1.373513281,0.0,0.697702269,13.17124514,11.33678588,41.61181964,16.98570685,40.17763682,0.0,5.907179729,6.544756406,25.3043057,68.09657403,38.25307221,49.56902555,20.52220362,45.55826352,2,1,1,1,1,active
51.92577017,0,0,4.514154017,10184.53527,17,0,21,2,3,4.347578348,3.105366315,166.390881,-0.082881218,202.9894644,111.0151379,71.32932363,-278.9276305,-20.43363284,17.81890569,-9.055445979,-31.7953101,-4.848710644,-25.5583766,0.129814738,-88.43349086,-40.368712,61.58547099,-134.7515523,125.6317481,74.36847104,-207.9653737,-347.5201987,127.9602578,-216.2855814,-1278.096071,1817.790994,-1506.230968,-1148.887374,-1.162032374,-9.344106767,-0.113090977,-28.77142606,33.16620417,54.04903924,54.47398542,18.87906577,10.31879611,1.071651826,6,2,3,3,2.580757602,0.0,0.0,0.0,0.0,0.0,1.355761167,0.0,1.54012241,13.17124514,11.33678588,67.03321037,23.59258882,40.17763682,0.0,5.907179729,19.75852033,38.33200929,59.81255113,62.0931892,19.06612437,26.93191642,48.49387597,2,1,3,1,1,active
49.41518029,0,0,4.496231433,9069.344539,17,0,19,2,3,4.192176326,2.964722222,166.0117675,0.024841755,222.6026749,37.76907615,101.1699863,-194.6993065,-24.49612342,24.99028898,-15.13211685,-34.386013,-1.831780092,-28.89662285,9.045386009,-136.4530645,-24.09296004,40.14037999,-209.6008301,-17.33409038,68.18819015,-62.58164304,-483.6357585,154.6203366,7.115287986,-1539.676057,1830.204677,-1661.177191,-1373.776352,-0.680392723,-9.715677663,0.026739272,-22.18850091,34.95864664,65.96857889,37.66562933,37.2701828,10.36917535,1.163461532,6,2,2,2,2.838686772,0.0,0.0,0.0,0.0,0.0,1.371064721,0.0,0.696673462,13.17124514,11.33678588,41.61181964,16.98570685,40.17763682,0.0,5.907179729,6.544756406,25.3043057,68.09657403,43.63313499,43.33159265,22.97482785,44.68630378,2,1,1,1,1,active
54.58370736,0,0,4.502291371,22376.23262,18,0,20,1,3,4.01946879,2.901628868,166.4065011,-0.049279556,259.1604208,10.57527942,132.1854043,-137.9506903,-19.98130178,21.63295858,-4.192071006,-28.06449704,-6.563136095,-32.21212135,0.696129064,-137.413797,-19.06869186,42.29248406,-237.0,-56.0,-16.0,-33.0,-311.0,45.26040433,468.7541691,-1286.061635,1806.947238,-888.5343288,-1249.461956,-2.282003417,-8.154491852,0.886480716,-31.29861345,37.86606248,50.15949916,26.70169878,35.53658739,9.061538462,1.16380961,6,2,2,4,3.274978634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691086542,13.17124514,0.0,36.10128037,41.58732677,35.22559696,0.0,5.907179729,13.65455395,37.15778392,80.22631816,55.46432679,38.97996584,22.76148176,51.6633635,1,1,2,0,1,active
55.68008368,0,0,4.516581264,21541.89187,18,0,21,1,3,4.21686569,3.023499033,166.6089812,0.019477485,241.0194609,103.1862459,104.1812492,-232.0747403,-17.19053254,14.91573964,-0.665798817,-28.53230769,-6.779171598,-28.52214655,-4.376990259,-85.01159365,-41.7568384,56.23864664,-145.0146746,132.823432,-18.87739645,-155.5427219,-263.963787,64.5916346,-102.2270051,-998.5403833,1918.62696,-894.227276,-927.5914971,-2.282997668,-7.647702352,2.520138798,-34.12245253,32.00807432,41.1081097,43.89606484,49.61202916,9.059408284,1.064495007,6,2,3,4,2.711355699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537856998,13.17124514,0.0,55.45630403,29.69655521,40.91952496,5.824404498,5.907179729,19.75852033,56.009892,54.80492743,55.72527979,38.97996584,29.22231869,0.0,1,1,3,0,1,active
55.76706059,0,0,4.535105488,13804.62631,17,0,24,2,6,4.540156467,3.203605895,168.9032368,-0.482650719,273.1200693,56.24151214,46.12986354,-269.6007047,-18.00429992,12.22682075,-7.359312013,-18.22278957,-3.679387261,-35.13297325,-1.496141975,-150.0679012,-27.88863169,82.56610082,-106.0478366,-115.7067992,-2.007524859,-190.7777479,-220.0886858,115.5162939,-239.5765848,-579.2346403,1040.771982,-1205.434988,-429.4703832,-1.30195758,-5.907074704,2.072746106,-28.63987274,86.83983231,60.66488561,35.93181871,39.96985991,10.53372749,1.078671639,4,2,2,4,0.391688996,0.0,0.0,0.0,0.0,0.0,1.218716085,0.0,1.495907565,26.34249029,11.33678588,54.63952323,41.36397309,40.17763682,0.0,5.907179729,19.75852033,54.99098777,30.69091019,31.37957738,0.0,26.7969379,51.05625075,2,1,2,1,1,active
48.70807351,0,0,4.497087588,7869.412985,16,0,21,3,3,4.255447163,2.97116785,166.4473722,0.132017442,225.6666667,37.33333333,93.0,-163.8888889,-23.9623769,25.44558539,-14.03509806,-33.2527565,0.308307382,-28.09675288,7.162239563,-138.5753005,-26.52134976,40.62843166,-225.5034088,2.998400808,99.77165222,140.6797408,-623.1443481,140.7057116,151.2662302,-1494.781557,1993.506863,-1608.833486,-953.7729674,-0.378749005,-7.4297305,-0.243953678,-26.10037288,29.55777434,65.32779333,35.44837279,56.60996521,11.70019359,1.162584084,6,2,3,2,2.500926474,0.0,0.0,0.0,0.0,0.0,2.712231063,0.0,0.693418254,13.17124514,22.67357176,47.62527449,11.29177886,50.87918852,0.0,5.907179729,6.544756406,25.3043057,73.10419773,48.28630413,12.99975731,16.15018093,38.5208976,3,1,1,2,1,active
49.41518029,0,0,4.496231433,9069.344539,17,0,20,2,3,4.223891042,2.994262524,166.5969444,0.070502038,218.9658801,34.56990505,104.1609977,-179.2637117,-24.85554847,25.65529337,-14.35299745,-33.59311224,-0.815688776,-28.18858388,6.729531125,-138.5110653,-23.2730754,36.88718833,-226.299426,-13.95950255,66.71683673,-55.35554847,-437.5376276,116.0140161,100.2362887,-1588.317948,1877.34024,-1618.049274,-1379.691706,-0.991415501,-10.38704499,-0.152514938,-27.65108402,35.2390365,59.1204655,34.31596449,20.42968834,10.41039541,1.163461532,6,2,3,2,2.589111942,0.0,0.0,0.0,0.0,0.0,1.355439721,0.0,0.693213255,13.17124514,11.33678588,54.00550678,16.98570685,40.17763682,0.0,5.907179729,6.544756406,25.3043057,73.66002553,55.169452,19.06612437,20.39328168,42.80344658,2,1,2,1,1,active
54.9729769,0,0,4.5174537,20266.18791,17,0,21,2,3,4.174019378,2.997299383,165.9651976,0.038422923,235.9652778,83.50694444,93.49305556,-252.1666667,-17.85455322,16.13659668,-1.13671875,-27.7723999,-4.76385498,-29.08343573,-6.449659575,-83.67215817,-36.89569552,69.66693013,-174.671875,187.84375,-30.203125,-95.0,-247.796875,130.0490575,-72.86938095,-1144.02657,2016.345064,-892.623998,-982.0429213,-1.293028974,-6.402664814,2.575356219,-27.11990561,28.57751664,48.76871289,52.97328929,37.6525792,10.140625,1.061083608,6,2,2,4,3.291588001,0.0,0.0,0.0,0.0,0.0,1.373808136,0.0,1.541831609,13.17124514,11.33678588,48.44267966,46.59495047,35.22559696,0.0,5.907179729,19.75852033,44.43597567,60.68491577,37.56676792,56.49276275,27.23920807,0.0,2,1,2,1,1,active
47.8329594,0,0,4.485374249,8035.643891,11,0,20,2,3,4.411006731,3.083523755,167.2468283,-0.193007899,208.7941726,108.081559,62.95198802,-276.2934917,-19.6055515,11.02483565,-6.951789627,-27.87947407,-6.257852447,-25.07813288,3.765387322,-90.84635856,-33.71421916,63.72796144,-244.4731759,89.15023131,1.279603928,-285.5423261,-276.3377973,117.732849,89.19220766,-1608.726955,1532.175775,-1270.764992,-583.5620935,-1.100234137,-9.043023346,2.43954313,-26.6812797,40.67989123,44.60612299,46.53261956,39.48763939,10.59816573,1.147868638,6,2,2,3,2.520606034,0.0,0.0,0.0,0.0,0.0,1.432306687,0.0,1.541454072,13.17124514,11.33678588,48.70363266,17.89866082,40.17763682,0.0,5.907179729,19.75852033,38.33200929,48.55517164,38.25307221,19.92349451,19.68786584,38.66394976,2,1,2,1,1,active
45.68490287,0,0,4.32620693,5300.903097,11,0,20,2,3,4.158708369,2.965423547,167.6726535,-0.124343511,235.3039276,32.05960734,80.3334692,-203.4026844,-13.37522928,10.82111975,-10.70713599,-26.04856319,-10.37881038,-26.74279065,-3.350202899,-118.8911163,-37.0281174,39.42590858,-18.33671063,-74.53183684,100.6171718,-159.3198533,-417.3518211,57.67258068,-131.5687292,-359.3573288,808.1660209,-855.9620661,-1857.387937,-1.419221878,-6.542438076,-3.647824274,-29.53810616,28.47160238,57.37184133,15.11277778,6.569482123,10.74277229,1.290409657,5,2,2,3,1.499333574,0.0,0.0,0.0,0.0,0.0,1.333165522,0.0,0.696012293,13.17124514,11.33678588,36.04836815,18.90449198,40.17763682,0.0,5.907179729,13.65455395,36.93380587,63.07395583,30.64303072,12.99975731,15.31962529,38.03727428,2,1,1,1,1,active
